date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
2022-02-05,83.0,89.0,74.0,97.0,95.0,80.0,67.0,69.0,29850.0,33060.0,3210.0,5520.0,17070.0,7260.0,26.0,90.0,210.0,15540.0,2022-02-04T23:40:59-06:00,2022-02-05T08:51:59-06:00,54.59,48.0,52.0,0.08,0.42,11.5,97,88,100,95,100,100,755.0,2979.0,16384.0,13520.0,26940.0,23880.0,29220.0,4980.0,60.0,1320.0,1.71875,0.0,86.0,75,94,90,82,98.0,94.0,86,66.0
2022-02-06,71.0,65.0,50.0,100.0,95.0,83.0,91.0,22.0,23640.0,26280.0,2640.0,3780.0,11100.0,8760.0,17.0,90.0,720.0,13050.0,2022-02-06T02:04:51-06:00,2022-02-06T09:22:51-06:00,73.51,62.0,26.0,0.34,0.43,12.875,96,81,100,100,100,100,367.0,2398.0,7821.0,6801.0,29820.0,39480.0,12120.0,2580.0,0.0,2400.0,1.375,0.0,57.0,45,83,86,76,76.0,1.0,65,35.0
2022-02-07,95.0,99.0,93.0,100.0,97.0,87.0,86.0,97.0,32970.0,35880.0,2910.0,6900.0,16140.0,9930.0,25.0,92.0,630.0,17490.0,2022-02-06T22:13:45-06:00,2022-02-07T08:11:45-06:00,49.0,45.0,77.0,-0.24,0.25,11.625,98,97,100,95,100,99,479.0,2568.0,7764.0,8240.0,32340.0,32400.0,14820.0,3180.0,0.0,3660.0,1.46875,0.0,91.0,100,86,100,79,97.0,99.0,76,100.0
2022-02-08,82.0,85.0,74.0,95.0,83.0,93.0,56.0,75.0,28890.0,34140.0,5250.0,5490.0,17550.0,5850.0,24.0,85.0,1860.0,17430.0,2022-02-07T22:58:10-06:00,2022-02-08T08:27:10-06:00,57.55,47.0,47.0,0.35,0.32,11.875,88,62,100,78,100,97,160.0,2217.0,3565.0,2581.0,39540.0,33120.0,10140.0,300.0,0.0,3300.0,1.28125,0.0,79.0,72,83,94,80,74.0,100.0,70,52.0
2022-02-09,85.0,83.0,48.0,98.0,97.0,88.0,81.0,100.0,28290.0,30780.0,2490.0,3600.0,17250.0,7440.0,21.0,92.0,480.0,14790.0,2022-02-08T22:50:27-06:00,2022-02-09T07:23:27-06:00,50.34,44.0,69.0,0.15,0.38,11.875,94,100,100,78,100,98,898.0,3047.0,18405.0,16988.0,21540.0,30600.0,23760.0,7260.0,0.0,3240.0,1.75,0.0,86.0,80,80,100,88,92.0,100.0,79,83.0
2022-02-10,85.0,87.0,74.0,97.0,90.0,74.0,81.0,96.0,29310.0,33180.0,3870.0,5520.0,16470.0,7320.0,24.0,88.0,480.0,16710.0,2022-02-09T22:27:52-06:00,2022-02-10T07:40:52-06:00,56.31,48.0,54.0,-0.17,0.27,12.125,90,71,100,78,100,98,443.0,2549.0,9428.0,8026.0,36120.0,29460.0,16680.0,2340.0,60.0,1740.0,1.46875,0.0,79.0,80,79,84,78,99.0,70.0,78,93.0
2022-02-11,82.0,74.0,80.0,97.0,96.0,88.0,78.0,83.0,25890.0,28440.0,2550.0,5940.0,13020.0,6930.0,18.0,91.0,450.0,13560.0,2022-02-10T23:46:42-06:00,2022-02-11T07:40:42-06:00,53.56,47.0,55.0,-0.12,0.1,11.625,85,80,100,60,96,97,460.0,2576.0,8724.0,8642.0,31140.0,32100.0,20640.0,1200.0,0.0,1320.0,1.46875,0.0,80.0,73,73,100,83,100.0,87.0,80,72.0
2022-02-12,86.0,100.0,93.0,98.0,97.0,81.0,75.0,30.0,34320.0,37320.0,3000.0,6960.0,19440.0,7920.0,28.0,92.0,390.0,18390.0,2022-02-12T00:11:36-05:00,2022-02-12T10:33:36-05:00,63.16,53.0,37.0,0.11,0.14,12.375,76,82,100,43,71,96,393.0,2431.0,8128.0,7513.0,29280.0,40680.0,12540.0,2640.0,0.0,1260.0,1.375,0.0,73.0,83,81,97,82,95.0,48.0,68,53.0
2022-02-13,86.0,100.0,87.0,95.0,76.0,74.0,81.0,57.0,33420.0,40800.0,7380.0,6480.0,20820.0,6120.0,23.0,82.0,510.0,19020.0,2022-02-12T23:06:59-05:00,2022-02-13T10:26:59-05:00,52.94,45.0,67.0,0.0,0.2,12.375,78,82,100,25,96,96,539.0,2641.0,10929.0,10181.0,28740.0,34680.0,20100.0,2880.0,0.0,0.0,1.53125,0.0,88.0,83,87,100,92,100.0,88.0,78,100.0
2022-02-14,77.0,89.0,58.0,96.0,93.0,82.0,56.0,29.0,29730.0,33240.0,3510.0,4350.0,19140.0,6240.0,26.0,89.0,1830.0,17400.0,2022-02-14T00:31:20-05:00,2022-02-14T09:45:20-05:00,54.36,48.0,65.0,-0.02,0.19,12.125,73,72,100,25,71,96,330.0,2391.0,7287.0,6145.0,34860.0,33420.0,13260.0,1860.0,0.0,3000.0,1.375,0.0,83.0,61,86,100,91,100.0,88.0,82,81.0
2022-02-15,83.0,95.0,82.0,99.0,97.0,81.0,67.0,32.0,31620.0,34260.0,2640.0,6120.0,16980.0,8520.0,20.0,92.0,180.0,16950.0,2022-02-15T00:32:23-05:00,2022-02-15T10:03:23-05:00,57.96,51.0,50.0,0.02,0.18,12.25,75,83,100,25,71,94,283.0,2311.0,6235.0,5421.0,29580.0,41760.0,13140.0,660.0,0.0,1260.0,1.3125,0.0,80.0,76,88,100,100,100.0,64.0,78,57.0
2022-02-16,96.0,100.0,97.0,99.0,98.0,83.0,94.0,100.0,34320.0,37080.0,2760.0,7800.0,18300.0,8220.0,20.0,93.0,780.0,18300.0,2022-02-15T21:42:03-06:00,2022-02-16T08:00:03-06:00,55.89,50.0,44.0,-0.05,0.16,11.625,63,70,100,1,40,89,331.0,2426.0,7016.0,5596.0,35640.0,33300.0,11700.0,2040.0,0.0,3720.0,1.40625,0.0,88.0,100,95,100,98,100.0,73.0,71,82.0
2022-02-17,95.0,98.0,96.0,100.0,97.0,84.0,99.0,84.0,32490.0,35460.0,2970.0,7620.0,15750.0,9120.0,22.0,92.0,900.0,17520.0,2022-02-16T22:38:46-06:00,2022-02-17T08:29:46-06:00,52.56,46.0,68.0,-0.33,0.02,11.75,60,61,100,1,40,81,231.0,2298.0,5285.0,4039.0,40020.0,33780.0,8460.0,1200.0,0.0,2940.0,1.3125,0.0,95.0,100,97,None,93,94.0,100.0,81,100.0
2022-02-18,87.0,85.0,87.0,97.0,97.0,85.0,72.0,91.0,28980.0,31620.0,2640.0,6480.0,15480.0,7020.0,23.0,92.0,300.0,15510.0,2022-02-17T22:57:47-06:00,2022-02-18T07:44:47-06:00,51.59,46.0,72.0,-0.04,0.01,11.75,71,57,100,25,71,97,732.0,2959.0,14943.0,13145.0,43200.0,16020.0,16680.0,6540.0,0.0,3960.0,1.71875,0.0,92.0,85,93,100,93,100.0,100.0,87,83.0
2022-02-19,62.0,48.0,56.0,95.0,86.0,87.0,72.0,16.0,19350.0,22500.0,3150.0,4200.0,9180.0,5970.0,21.0,86.0,330.0,10230.0,2022-02-19T03:26:33-06:00,2022-02-19T09:41:33-06:00,71.18,64.0,22.0,0.41,0.25,12.5,84,97,100,43,96,97,444.0,2488.0,9644.0,8333.0,25440.0,37860.0,12000.0,4020.0,0.0,7080.0,1.4375,0.0,47.0,23,75,69,98,69.0,1.0,59,89.0
2022-02-20,93.0,100.0,98.0,100.0,95.0,84.0,91.0,66.0,34770.0,38580.0,3810.0,8370.0,16110.0,10290.0,17.0,90.0,1080.0,18570.0,2022-02-19T22:56:30-06:00,2022-02-20T09:39:30-06:00,52.52,46.0,72.0,-0.06,0.31,11.875,87,87,100,60,96,99,624.0,2679.0,9893.0,11487.0,27720.0,38280.0,12540.0,5940.0,0.0,1920.0,1.53125,0.0,89.0,100,82,98,95,100.0,100.0,69,91.0
2022-02-21,92.0,100.0,100.0,99.0,100.0,90.0,67.0,65.0,35790.0,37680.0,1890.0,12240.0,15390.0,8160.0,23.0,95.0,210.0,18300.0,2022-02-20T23:03:54-06:00,2022-02-21T09:31:54-06:00,52.26,47.0,55.0,-0.16,0.17,12.0,88,83,100,78,100,100,884.0,2944.0,6689.0,15257.0,28980.0,38040.0,10860.0,3180.0,2760.0,2580.0,1.6875,0.0,90.0,98,91,89,88,99.0,94.0,69,100.0
2022-02-22,90.0,93.0,96.0,99.0,100.0,86.0,67.0,84.0,30960.0,32700.0,1740.0,7590.0,15090.0,8280.0,25.0,95.0,210.0,15930.0,2022-02-21T23:05:59-06:00,2022-02-22T08:10:59-06:00,52.28,47.0,69.0,-0.45,-0.08,12.125,83,66,100,78,100,100,275.0,2329.0,4897.0,4756.0,37740.0,33900.0,9720.0,1500.0,0.0,3540.0,1.34375,0.0,81.0,92,91,11,78,90.0,94.0,78,100.0
2022-02-23,92.0,98.0,96.0,98.0,96.0,79.0,89.0,83.0,32580.0,35940.0,3360.0,7320.0,17520.0,7740.0,25.0,91.0,690.0,17760.0,2022-02-22T22:35:31-06:00,2022-02-23T08:34:31-06:00,53.5,47.0,65.0,-0.03,-0.05,11.875,90,74,95,78,100,100,300.0,2342.0,6219.0,5396.0,33780.0,36540.0,10920.0,1920.0,60.0,3180.0,1.34375,1.0,90.0,97,94,97,81,100.0,79.0,83,100.0
2022-02-24,96.0,100.0,97.0,99.0,98.0,88.0,91.0,90.0,34740.0,37260.0,2520.0,7650.0,18450.0,8640.0,24.0,93.0,720.0,18090.0,2022-02-23T22:16:29-06:00,2022-02-24T08:37:29-06:00,55.44,48.0,56.0,0.02,0.07,11.375,98,93,100,95,100,100,874.0,2987.0,10502.0,15648.0,31920.0,32280.0,14580.0,6600.0,0.0,1020.0,1.71875,0.0,91.0,100,100,98,84,100.0,79.0,84,79.0
2022-02-25,83.0,83.0,97.0,97.0,90.0,79.0,67.0,73.0,28230.0,32220.0,3990.0,7770.0,13590.0,6870.0,26.0,88.0,1590.0,16080.0,2022-02-24T23:24:17-06:00,2022-02-25T08:21:17-06:00,55.91,49.0,49.0,-0.09,0.12,12.0,89,64,100,78,100,99,209.0,2300.0,4507.0,3242.0,38580.0,29760.0,12660.0,480.0,60.0,4860.0,1.34375,0.0,79.0,73,95,74,73,100.0,56.0,80,91.0
2022-02-26,79.0,79.0,60.0,92.0,95.0,89.0,75.0,62.0,27210.0,30120.0,2910.0,4500.0,17010.0,5700.0,28.0,90.0,1440.0,15300.0,2022-02-25T23:59:46-06:00,2022-02-26T08:21:46-06:00,55.47,47.0,53.0,0.25,0.22,11.625,92,85,100,78,100,99,507.0,2616.0,8455.0,9002.0,28680.0,29100.0,18600.0,3720.0,0.0,6300.0,1.5,0.0,80.0,64,89,100,81,84.0,88.0,81,45.0
2022-02-27,86.0,90.0,86.0,95.0,96.0,84.0,97.0,42.0,30060.0,33060.0,3000.0,6420.0,17580.0,6060.0,31.0,91.0,960.0,16050.0,2022-02-27T00:27:58-06:00,2022-02-27T09:38:58-06:00,66.1,55.0,33.0,-0.09,0.2,12.125,88,93,100,60,96,98,479.0,2547.0,7307.0,9337.0,32400.0,37680.0,12600.0,2580.0,0.0,1140.0,1.46875,0.0,71.0,82,87,94,80,100.0,41.0,63,41.0
2022-02-28,81.0,80.0,62.0,100.0,65.0,84.0,89.0,86.0,27600.0,35760.0,8160.0,4590.0,13500.0,9510.0,24.0,77.0,690.0,17700.0,2022-02-27T22:32:18-06:00,2022-02-28T08:28:18-06:00,52.26,44.0,67.0,-0.27,0.06,11.75,80,70,100,43,96,98,469.0,2546.0,4147.0,8111.0,33180.0,35760.0,10200.0,3480.0,0.0,3780.0,1.46875,0.0,82.0,69,81,90,79,96.0,99.0,70,95.0
2022-03-01,93.0,100.0,76.0,97.0,100.0,87.0,83.0,92.0,33240.0,35160.0,1920.0,5700.0,20610.0,6930.0,23.0,95.0,570.0,17370.0,2022-02-28T22:25:44-06:00,2022-03-01T08:11:44-06:00,51.97,47.0,72.0,0.25,0.13,11.875,86,97,100,60,100,99,741.0,2855.0,10117.0,13389.0,29880.0,31320.0,13680.0,6840.0,0.0,4680.0,1.65625,0.0,90.0,100,86,93,79,83.0,100.0,80,96.0
2022-03-02,89.0,92.0,92.0,99.0,96.0,83.0,83.0,71.0,30660.0,33540.0,2880.0,6810.0,15330.0,8520.0,25.0,91.0,1230.0,16860.0,2022-03-01T23:15:21-06:00,2022-03-02T08:34:21-06:00,55.7,49.0,64.0,-0.27,0.09,11.75,80,73,100,60,100,99,355.0,2432.0,7748.0,6347.0,34140.0,33180.0,13980.0,2040.0,0.0,3060.0,1.40625,0.0,82.0,89,86,83,74,96.0,79.0,84,67.0
2022-03-03,84.0,86.0,77.0,94.0,95.0,82.0,75.0,78.0,29190.0,32280.0,3090.0,5730.0,17640.0,5820.0,26.0,90.0,360.0,16020.0,2022-03-02T23:14:38-06:00,2022-03-03T08:12:38-06:00,54.1,48.0,61.0,0.03,0.11,12.0,82,77,100,43,100,98,479.0,2582.0,9065.0,8562.0,32400.0,33840.0,15240.0,3120.0,120.0,1680.0,1.5,0.0,87.0,77,84,100,81,100.0,87.0,86,100.0
2022-03-04,86.0,89.0,84.0,96.0,81.0,73.0,89.0,92.0,29820.0,35640.0,5820.0,6210.0,17400.0,6210.0,26.0,84.0,1110.0,17310.0,2022-03-03T22:25:59-06:00,2022-03-04T08:19:59-06:00,52.5,47.0,72.0,-0.17,0.04,12.125,83,82,100,43,100,98,277.0,2361.0,6269.0,4561.0,36480.0,32400.0,8580.0,2460.0,0.0,6480.0,1.375,0.0,90.0,82,84,100,83,99.0,100.0,89,100.0
2022-03-05,84.0,89.0,75.0,80.0,88.0,83.0,86.0,73.0,29820.0,34140.0,4320.0,5580.0,19290.0,4950.0,23.0,87.0,630.0,16950.0,2022-03-04T23:10:54-06:00,2022-03-05T08:39:54-06:00,52.73,48.0,67.0,0.13,0.14,11.875,86,100,100,43,100,100,1257.0,3387.0,12874.0,23436.0,17280.0,31860.0,19080.0,10800.0,0.0,7380.0,1.9375,0.0,88.0,77,83,100,88,94.0,87.0,91,100.0
2022-03-06,81.0,82.0,46.0,99.0,98.0,85.0,70.0,83.0,27930.0,30180.0,2250.0,3480.0,15810.0,8640.0,25.0,93.0,270.0,14670.0,2022-03-05T23:28:31-06:00,2022-03-06T07:51:31-06:00,63.4,51.0,39.0,0.09,0.2,12.625,83,83,100,43,100,100,490.0,2513.0,6076.0,9201.0,29580.0,37500.0,10680.0,4140.0,0.0,4500.0,1.4375,0.0,70.0,70,79,71,71,97.0,63.0,85,31.0
2022-03-07,93.0,100.0,96.0,97.0,90.0,85.0,70.0,100.0,34620.0,39240.0,4620.0,7530.0,19980.0,7110.0,25.0,88.0,240.0,19260.0,2022-03-06T20:49:10-06:00,2022-03-07T07:43:10-06:00,52.89,47.0,54.0,0.19,0.27,11.75,89,95,100,60,100,100,1069.0,3147.0,9503.0,19073.0,26640.0,36240.0,12480.0,6120.0,2700.0,2220.0,1.8125,0.0,90.0,100,87,92,71,89.0,95.0,83,100.0
2022-03-08,91.0,88.0,95.0,100.0,90.0,89.0,86.0,100.0,29610.0,33720.0,4110.0,7230.0,13350.0,9030.0,20.0,88.0,600.0,16110.0,2022-03-07T21:43:39-06:00,2022-03-08T07:05:39-06:00,52.65,47.0,64.0,-0.21,0.14,11.625,86,93,100,60,100,100,970.0,3077.0,7389.0,17396.0,37260.0,27600.0,9360.0,9000.0,60.0,3120.0,1.78125,0.0,80.0,95,85,4,59,98.0,100.0,85,100.0
2022-03-09,86.0,88.0,85.0,98.0,95.0,87.0,67.0,79.0,29520.0,32700.0,3180.0,6330.0,15690.0,7500.0,26.0,90.0,1590.0,16200.0,2022-03-08T23:11:18-06:00,2022-03-09T08:16:18-06:00,52.27,47.0,65.0,-0.18,0.02,11.625,79,71,95,60,100,100,347.0,2432.0,7435.0,6078.0,35160.0,32760.0,12600.0,2160.0,0.0,3720.0,1.40625,1.0,74.0,82,84,1,49,99.0,87.0,87,100.0
2022-03-10,91.0,85.0,99.0,95.0,95.0,88.0,97.0,93.0,28800.0,31920.0,3120.0,8640.0,14280.0,5880.0,29.0,90.0,930.0,15330.0,2022-03-09T22:56:49-06:00,2022-03-10T07:48:49-06:00,52.49,47.0,69.0,-0.09,0.0,11.625,94,99,95,78,100,100,1080.0,3198.0,11302.0,19483.0,31860.0,29460.0,13800.0,8940.0,0.0,2340.0,1.84375,1.0,87.0,95,82,96,56,100.0,94.0,88,100.0
2022-03-11,79.0,75.0,66.0,82.0,86.0,87.0,81.0,81.0,26160.0,30420.0,4260.0,4920.0,16170.0,5070.0,25.0,86.0,510.0,14220.0,2022-03-10T23:38:48-06:00,2022-03-11T08:05:48-06:00,55.15,49.0,60.0,-0.12,0.02,11.625,91,77,100,78,100,100,384.0,2431.0,8728.0,6951.0,32400.0,34560.0,12120.0,2820.0,0.0,4500.0,1.40625,0.0,74.0,64,77,65,45,100.0,71.0,88,100.0
2022-03-12,94.0,96.0,88.0,97.0,86.0,92.0,99.0,100.0,31920.0,37020.0,5100.0,6570.0,18030.0,7320.0,24.0,86.0,900.0,17670.0,2022-03-11T21:59:01-06:00,2022-03-12T08:16:01-06:00,51.39,46.0,78.0,-0.45,-0.1,11.75,93,89,100,78,100,100,917.0,3099.0,19203.0,16522.0,25980.0,29040.0,21120.0,8820.0,60.0,1380.0,1.78125,0.0,89.0,100,80,96,52,90.0,100.0,92,100.0
2022-03-13,80.0,78.0,86.0,96.0,98.0,91.0,67.0,39.0,27120.0,29280.0,2160.0,6390.0,14400.0,6330.0,20.0,93.0,210.0,13950.0,2022-03-13T01:07:27-05:00,2022-03-13T09:15:27-05:00,74.77,66.0,23.0,0.6,0.15,13.25,None,None,None,None,None,None,891.0,2959.0,11297.0,17059.0,23160.0,36480.0,16020.0,7800.0,0.0,2940.0,1.6875,0.0,44.0,67,76,None,None,55.0,1.0,71,29.0
2022-03-14,92.0,93.0,98.0,99.0,100.0,90.0,70.0,88.0,30960.0,32460.0,1500.0,8190.0,14490.0,8280.0,16.0,95.0,270.0,16110.0,2022-03-13T22:53:50-05:00,2022-03-14T07:54:50-05:00,55.33,47.0,67.0,-0.45,0.07,11.75,85,69,100,60,100,100,427.0,2517.0,7744.0,7690.0,36480.0,31260.0,11220.0,3720.0,0.0,3720.0,1.4375,0.0,77.0,97,77,80,41,90.0,87.0,73,71.0
2022-03-15,78.0,72.0,84.0,100.0,69.0,84.0,75.0,78.0,25530.0,32280.0,6750.0,6210.0,9720.0,9600.0,19.0,79.0,1440.0,15960.0,2022-03-14T23:16:41-05:00,2022-03-15T08:14:41-05:00,52.74,46.0,79.0,-0.38,-0.1,11.75,87,83,100,60,100,100,621.0,2774.0,11061.0,10622.0,28260.0,29880.0,19800.0,4380.0,0.0,4080.0,1.59375,0.0,78.0,62,71,91,47,92.0,100.0,82,95.0
2022-03-16,84.0,85.0,96.0,96.0,93.0,85.0,64.0,68.0,28860.0,32280.0,3420.0,7410.0,14760.0,6690.0,22.0,89.0,150.0,15510.0,2022-03-15T23:43:52-05:00,2022-03-16T08:41:52-05:00,56.15,49.0,67.0,-0.27,-0.24,12.625,88,95,95,60,100,99,455.0,2515.0,9252.0,8662.0,30000.0,37200.0,12660.0,4020.0,60.0,2460.0,1.4375,1.0,73.0,77,71,92,51,96.0,63.0,85,75.0
2022-03-17,94.0,100.0,100.0,100.0,97.0,88.0,78.0,86.0,34800.0,37860.0,3060.0,9300.0,16050.0,9450.0,24.0,92.0,1350.0,19050.0,2022-03-16T22:08:21-05:00,2022-03-17T08:39:21-05:00,55.0,47.0,61.0,0.43,0.09,11.625,77,67,100,43,100,98,300.0,2420.0,6526.0,4953.0,36960.0,31020.0,13500.0,1500.0,0.0,3420.0,1.40625,0.0,80.0,100,80,99,56,68.0,100.0,85,50.0
2022-03-18,81.0,78.0,75.0,100.0,96.0,81.0,75.0,67.0,26940.0,29580.0,2640.0,5640.0,11040.0,10260.0,25.0,91.0,1440.0,15120.0,2022-03-17T23:51:50-05:00,2022-03-18T08:04:50-05:00,62.0,52.0,49.0,0.03,0.24,12.5,81,73,100,43,100,97,342.0,2417.0,7466.0,6313.0,32940.0,34200.0,14220.0,1740.0,0.0,3300.0,1.40625,0.0,71.0,69,77,100,67,100.0,63.0,80,28.0
2022-03-19,90.0,92.0,95.0,100.0,95.0,92.0,89.0,63.0,30570.0,34020.0,3450.0,7050.0,14070.0,9450.0,25.0,90.0,660.0,16230.0,2022-03-18T23:41:02-05:00,2022-03-19T09:08:02-05:00,53.3,47.0,59.0,-0.24,0.11,12.0,76,71,100,25,96,96,303.0,2340.0,6818.0,5280.0,34920.0,36480.0,10980.0,2160.0,0.0,1860.0,1.34375,0.0,85.0,93,79,98,73,97.0,80.0,82,100.0
2022-03-20,90.0,93.0,71.0,100.0,88.0,89.0,94.0,85.0,30960.0,35580.0,4620.0,5310.0,13230.0,12420.0,22.0,87.0,810.0,16710.0,2022-03-19T22:50:41-05:00,2022-03-20T08:43:41-05:00,52.24,44.0,80.0,-0.22,-0.07,11.75,79,89,100,25,100,97,484.0,2518.0,8729.0,9048.0,27180.0,40560.0,11280.0,4320.0,0.0,3060.0,1.4375,0.0,88.0,92,81,99,80,97.0,100.0,88,78.0
2022-03-21,93.0,100.0,98.0,69.0,96.0,85.0,97.0,96.0,33660.0,37020.0,3360.0,8130.0,21210.0,4320.0,24.0,91.0,870.0,18360.0,2022-03-20T22:00:23-05:00,2022-03-21T08:17:23-05:00,53.22,46.0,69.0,0.01,0.1,11.75,77,76,100,25,100,97,473.0,2525.0,8850.0,8867.0,33240.0,35700.0,11280.0,2880.0,180.0,3120.0,1.4375,0.0,88.0,99,88,97,81,100.0,100.0,89,51.0
2022-03-22,92.0,97.0,88.0,98.0,90.0,79.0,89.0,100.0,32010.0,36240.0,4230.0,6570.0,17610.0,7830.0,25.0,88.0,1140.0,17460.0,2022-03-21T22:00:14-05:00,2022-03-22T08:04:14-05:00,53.52,47.0,59.0,0.06,0.12,11.5,68,66,100,1,96,96,228.0,2279.0,5013.0,3569.0,37800.0,34620.0,9900.0,1260.0,0.0,2820.0,1.3125,0.0,90.0,97,91,85,82,100.0,94.0,88,86.0
2022-03-23,93.0,94.0,92.0,97.0,88.0,89.0,89.0,100.0,31140.0,35640.0,4500.0,6840.0,17070.0,7230.0,24.0,87.0,690.0,16500.0,2022-03-22T22:23:51-05:00,2022-03-23T08:17:51-05:00,52.65,46.0,69.0,-0.06,0.09,11.75,66,66,100,1,71,96,337.0,2453.0,7472.0,5658.0,37860.0,29400.0,15900.0,1500.0,0.0,1740.0,1.40625,0.0,94.0,99,92,100,90,100.0,94.0,89,100.0
2022-03-24,85.0,76.0,97.0,100.0,88.0,87.0,86.0,79.0,26490.0,30420.0,3930.0,7680.0,9030.0,9780.0,21.0,87.0,1170.0,14490.0,2022-03-23T23:39:59-05:00,2022-03-24T08:06:59-05:00,53.38,48.0,57.0,-0.08,0.05,11.75,68,78,100,1,71,95,309.0,2383.0,6647.0,5198.0,32040.0,35880.0,14280.0,1500.0,0.0,2700.0,1.375,0.0,87.0,78,85,95,93,100.0,87.0,88,93.0
2022-03-25,90.0,94.0,68.0,100.0,90.0,85.0,86.0,100.0,31080.0,35220.0,4140.0,5010.0,15390.0,10680.0,22.0,88.0,1170.0,16920.0,2022-03-24T22:13:23-05:00,2022-03-25T08:00:23-05:00,52.72,45.0,67.0,0.23,0.14,11.625,67,74,100,1,71,92,404.0,2539.0,8133.0,7219.0,32880.0,30840.0,18120.0,1560.0,0.0,3000.0,1.46875,0.0,90.0,91,86,100,96,85.0,100.0,89,72.0
2022-03-26,89.0,100.0,97.0,100.0,86.0,92.0,67.0,52.0,33240.0,38580.0,5340.0,7830.0,15270.0,10140.0,23.0,86.0,180.0,18780.0,2022-03-25T23:20:57-05:00,2022-03-26T10:03:57-05:00,64.77,53.0,34.0,0.08,0.21,12.375,65,76,100,1,71,76,393.0,2561.0,8544.0,6518.0,33420.0,22620.0,26100.0,660.0,60.0,3540.0,1.5,0.0,78.0,88,91,100,99,98.0,39.0,76,49.0
2022-03-27,65.0,54.0,85.0,97.0,60.0,77.0,86.0,14.0,20700.0,27540.0,6840.0,6300.0,7560.0,6840.0,16.0,75.0,1170.0,14670.0,2022-03-27T02:23:42-05:00,2022-03-27T10:02:42-05:00,71.35,61.0,25.0,-0.08,0.15,12.75,60,78,95,1,40,68,208.0,2193.0,4783.0,3865.0,31920.0,35160.0,8340.0,1380.0,0.0,9600.0,1.25,1.0,58.0,28,75,97,98,100.0,1.0,48,81.0
2022-03-28,77.0,71.0,70.0,97.0,60.0,77.0,94.0,89.0,25200.0,33780.0,8580.0,5220.0,13170.0,6810.0,19.0,75.0,780.0,17400.0,2022-03-27T22:30:03-05:00,2022-03-28T07:53:03-05:00,48.21,44.0,85.0,0.09,0.1,12.75,74,97,95,25,40,96,535.0,2574.0,11083.0,9750.0,22800.0,38460.0,5280.0,6240.0,0.0,13620.0,1.4375,1.0,78.0,59,66,100,92,97.0,99.0,60,100.0
2022-03-29,93.0,100.0,88.0,98.0,93.0,82.0,81.0,99.0,35400.0,39720.0,4320.0,6480.0,20910.0,8010.0,20.0,89.0,480.0,19410.0,2022-03-28T21:36:45-05:00,2022-03-29T08:38:45-05:00,49.01,44.0,89.0,-0.1,0.04,11.625,72,80,100,25,40,96,417.0,2520.0,6132.0,7745.0,36900.0,27420.0,16680.0,2040.0,0.0,3360.0,1.46875,0.0,89.0,99,76,95,95,100.0,100.0,75,100.0
2022-03-30,80.0,64.0,88.0,97.0,99.0,94.0,83.0,70.0,23280.0,24720.0,1440.0,6450.0,10020.0,6810.0,28.0,94.0,570.0,12300.0,2022-03-30T00:34:04-05:00,2022-03-30T07:26:04-05:00,51.91,47.0,61.0,-0.16,-0.01,11.125,68,65,95,25,40,96,198.0,2253.0,2675.0,3094.0,40020.0,32220.0,9660.0,1380.0,0.0,3120.0,1.3125,1.0,79.0,67,67,89,98,99.0,93.0,76,85.0
2022-03-31,88.0,88.0,99.0,98.0,86.0,83.0,67.0,93.0,29430.0,34080.0,4650.0,8610.0,13290.0,7530.0,21.0,86.0,180.0,15150.0,2022-03-30T22:59:44-05:00,2022-03-31T08:27:44-05:00,58.03,52.0,41.0,-0.05,-0.03,11.625,70,75,100,25,40,90,139.0,2113.0,3045.0,2557.0,33480.0,40560.0,9000.0,120.0,0.0,3240.0,1.21875,0.0,78.0,87,67,99,96,100.0,62.0,65,100.0
2022-04-01,93.0,100.0,100.0,95.0,93.0,79.0,75.0,100.0,37200.0,41700.0,4500.0,17310.0,13800.0,6090.0,28.0,89.0,360.0,19650.0,2022-03-31T21:14:50-05:00,2022-04-01T08:49:50-05:00,73.85,64.0,24.0,1.77,0.71,14.25,66,64,100,25,40,72,194.0,2272.0,4097.0,3080.0,37920.0,34440.0,12660.0,420.0,0.0,960.0,1.3125,0.0,42.0,100,80,100,93,1.0,1.0,41,100.0
